Item Name,Design Name,Code,New Arrivals,Best Sellers,Promo Items,Rate,Status,Usage unit,Unit,Size,Sub Collection,Collection,Thickness
DZ 7122PG - EDL HPL 4'x8' | BLACK COSMIC,DZ 7122PG,BLACK COSMIC,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Abstract,Pattern,0.8mm
DZ 8260J - EDL HPL 4'x8' | PERLA TRAVERTINO,DZ 8260J,PERLA TRAVERTINO,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Stone,Stone,0.8mm
DZ 8270J - EDL HPL 4'x8' | TRAVERTINO,DZ 8270J,TRAVERTINO,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Stone,Stone,0.8mm
DZ 8280J - EDL HPL 4'x8' | NERO TRAVERTINO,DZ 8280J,NERO TRAVERTINO,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Stone,Stone,0.8mm
DZ 8290J - EDL HPL 4'x8' | CHIARO TRAVERTINO,DZ 8290J,CHIARO TRAVERTINO,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Stone,Stone,0.8mm
DZ 8915J - EDL HPL 4'x8' | LIGHT LAMINA,DZ 8915J,LIGHT LAMINA,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Stone,Stone,0.8mm
DZ 8916J - EDL HPL 4'x8' | ROSA STONE,DZ 8916J,ROSA STONE,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Stone,Stone,0.8mm
DZ 8935J - EDL HPL 4'x8' | DARK LAMINA,DZ 8935J,DARK LAMINA,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Stone,Stone,0.8mm
ECG 0001CC - EDL HPL 4'x8' | COOL WHITE-G,ECG 0001CC,COOL WHITE-G,FALSE,FALSE,FALSE,1850000,Active,sht,Sheet,1220 x 2440 mm,Melavaio,Solid,0.9mm
ECG 0002CC - EDL HPL 4'x8' | SNOW WHITE-G,ECG 0002CC,SNOW WHITE-G,FALSE,FALSE,FALSE,1850000,Active,sht,Sheet,1220 x 2440 mm,Melavaio,Solid,0.9mm
ECG 0008CC - EDL HPL 4'x8' | LACE WHITE-G,ECG 0008CC,LACE WHITE-G,FALSE,FALSE,FALSE,1850000,Active,sht,Sheet,1220 x 2440 mm,Melavaio,Solid,0.9mm
ECG 0011VC - EDL HPL 4'x8' | COOL WHITE-V,ECG 0011VC,COOL WHITE-V,FALSE,FALSE,FALSE,1850000,Active,sht,Sheet,1220 x 2440 mm,Melavaio,Solid,0.9mm
ECG 0022VC - EDL HPL 4'x8' | SNOW WHITE-V,ECG 0022VC,SNOW WHITE-V,FALSE,FALSE,FALSE,1850000,Active,sht,Sheet,1220 x 2440 mm,Melavaio,Solid,0.9mm
ECG 0088VC - EDL HPL 4'x8' | LACE WHITE-V,ECG 0088VC,LACE WHITE-V,FALSE,FALSE,FALSE,1850000,Active,sht,Sheet,1220 x 2440 mm,Melavaio,Solid,0.9mm
ECV 0005CC - EDL HPL 4'x8' | MAX BLACK-G,ECV 0005CC,MAX BLACK-G,FALSE,FALSE,FALSE,1950000,Active,sht,Sheet,1220 x 2440 mm,Melavaio,Solid,0.9mm
ECV 1311VC - EDL HPL 4'x8' | STRAWBERRY MILK-V,ECV 1311VC,STRAWBERRY MILK-V,FALSE,FALSE,FALSE,1950000,Active,sht,Sheet,1220 x 2440 mm,Melavaio,Solid,0.9mm
ECV 1380VC - EDL HPL 4'x8' | EXPRESSO BROWN-V,ECV 1380VC,EXPRESSO BROWN-V,FALSE,FALSE,FALSE,1950000,Active,sht,Sheet,1220 x 2440 mm,Melavaio,Solid,0.9mm
ECV 1741VC - EDL HPL 4'x8' | BABY LEMONADE-V,ECV 1741VC,BABY LEMONADE-V,FALSE,FALSE,FALSE,1950000,Active,sht,Sheet,1220 x 2440 mm,Melavaio,Solid,0.9mm
ECV 1761VC - EDL HPL 4'x8' | AROMA GREEN-V,ECV 1761VC,AROMA GREEN-V,FALSE,FALSE,FALSE,1950000,Active,sht,Sheet,1220 x 2440 mm,Melavaio,Solid,0.9mm
ECV 1762VC - EDL HPL 4'x8' | PISTACHIO GREEN-V,ECV 1762VC,PISTACHIO GREEN-V,FALSE,FALSE,FALSE,1950000,Active,sht,Sheet,1220 x 2440 mm,Melavaio,Solid,0.9mm
ECV 2231CC - EDL HPL 4'x8' | STRAWBERRY MILK-G,ECV 2231CC,STRAWBERRY MILK-G,FALSE,FALSE,FALSE,1950000,Active,sht,Sheet,1220 x 2440 mm,Melavaio,Solid,0.9mm
ECV 2235CC - EDL HPL 4'x8' | PASSION RED-G,ECV 2235CC,PASSION RED-G,FALSE,FALSE,FALSE,1950000,Active,sht,Sheet,1220 x 2440 mm,Melavaio,Solid,0.9mm
ECV 2274CC - EDL HPL 4'x8' | BABY LEMONADE-G,ECV 2274CC,BABY LEMONADE-G,FALSE,FALSE,FALSE,1950000,Active,sht,Sheet,1220 x 2440 mm,Melavaio,Solid,0.9mm
ECV 2276CC - EDL HPL 4'x8' | PISTACHIO GREEN-G,ECV 2276CC,PISTACHIO GREEN-G,FALSE,FALSE,FALSE,1950000,Active,sht,Sheet,1220 x 2440 mm,Melavaio,Solid,0.9mm
ECV 3117VC - EDL HPL 4'x8' | PEARL GREY-V,ECV 3117VC,PEARL GREY-V,FALSE,FALSE,FALSE,1950000,Active,sht,Sheet,1220 x 2440 mm,Melavaio,Solid,0.9mm
EEG 0101PG - EDL HPL 4'x8' | PIANO WHITE,EEG 0101PG,PIANO WHITE,FALSE,FALSE,FALSE,650000,Active,sht,Sheet,1220 x 2440 mm,PianoGloss,Solid,0.8mm
EEG 0150PG - EDL HPL 4'x8' | PIANO BLACK,EEG 0150PG,PIANO BLACK,FALSE,FALSE,FALSE,650000,Active,sht,Sheet,1220 x 2440 mm,PianoGloss,Solid,0.8mm
EEP 0102PG - EDL HPL 4'x8' | PIANO WHITE,EEP 0102PG,PIANO WHITE,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,PianoGloss,Solid,1.0mm
EEP 0152PG - EDL HPL 4'x8' | PIANO BLACK,EEP 0152PG,PIANO BLACK,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,PianoGloss,Solid,1.0mm
EEP 0712PG - EDL HPL 4'x8' | IVOIRE,EEP 0712PG,IVOIRE,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,PianoGloss,Solid,1.0mm
EEP 0722PG - EDL HPL 4'x8' | VOLCANO,EEP 0722PG,VOLCANO,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,PianoGloss,Solid,1.0mm
EEP 5042PG - EDL HPL 4'x8' | CARBONITE,EEP 5042PG,CARBONITE,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,PianoGloss,Solid,1.0mm
EEP 5212PG - EDL HPL 4'x8' | PALE VIOLET RED,EEP 5212PG,PALE VIOLET RED,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,PianoGloss,Solid,1.0mm
EEP 5252PG - EDL HPL 4'x8' | RUM,EEP 5252PG,RUM,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,PianoGloss,Solid,1.0mm
EEP 5512PG - EDL HPL 4'x8' | ROUGE,EEP 5512PG,ROUGE,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,PianoGloss,Solid,1.0mm
EEP 6242PG - EDL HPL 4'x8' | CHARTREUSE,EEP 6242PG,CHARTREUSE,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,PianoGloss,Solid,1.0mm
EEP 6402PG - EDL HPL 4'x8' | CLOUD,EEP 6402PG,CLOUD,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,PianoGloss,Solid,1.0mm
EEP 6412PG - EDL HPL 4'x8' | MERINO,EEP 6412PG,MERINO,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,PianoGloss,Solid,1.0mm
EEP 6432PG - EDL HPL 4'x8' | MANDARIN,EEP 6432PG,MANDARIN,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,PianoGloss,Solid,1.0mm
EEP 6500PG - EDL HPL 4'x8' | POLAR WHITE,EEP 6500PG,POLAR WHITE,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,PianoGloss,Solid,1.0mm
EEP 6542PG - EDL HPL 4'x8' | BURGUNDY,EEP 6542PG,BURGUNDY,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,PianoGloss,Solid,1.0mm
EGG 0025B - EDL HPL 4'x8' | PERIWINKLE-B,EGG 0025B,PERIWINKLE-B,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,1220 x 2440 mm,Abstract,Pattern,0.8mm
EGG 0055B - EDL HPL 4'x8' | NIGERIA-B,EGG 0055B,NIGERIA-B,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,1220 x 2440 mm,Abstract,Pattern,0.8mm
EGG 1711N - EDL HPL 4'x8' | GLAZED GALAXY,EGG 1711N,GLAZED GALAXY,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,1220 x 2440 mm,Abstract,Pattern,0.8mm
EGG 1713N - EDL HPL 4'x8' | GOLD GALAXY,EGG 1713N,GOLD GALAXY,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,1220 x 2440 mm,Abstract,Pattern,0.8mm
EGG 1714N - EDL HPL 4'x8' | MAROON GALAXY,EGG 1714N,MAROON GALAXY,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,1220 x 2440 mm,Abstract,Pattern,0.8mm
EGG 1715N - EDL HPL 4'x8' | COPPER GALAXY,EGG 1715N,COPPER GALAXY,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,1220 x 2440 mm,Abstract,Pattern,0.8mm
EGG 1716N - EDL HPL 4'x8' | GREY GALAXY,EGG 1716N,GREY GALAXY,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,1220 x 2440 mm,Abstract,Pattern,0.8mm
EGG 1718N - EDL HPL 4'x8' | BLACK GALAXY,EGG 1718N,BLACK GALAXY,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,1220 x 2440 mm,Abstract,Pattern,0.8mm
EGG 1719N - EDL HPL 4'x8' | WHITE GALAXY,EGG 1719N,WHITE GALAXY,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,1220 x 2440 mm,Abstract,Pattern,0.8mm
EK 2806Q - EDL HPL 4'x8' | CEMEO REFINED,EK 2806Q,CEMEO REFINED,FALSE,FALSE,FALSE,850000,Active,sht,Sheet,1220 x 2440 mm,Abstract,Pattern,0.8mm
EK 2818Q - EDL HPL 4'x8' | CORDELIA,EK 2818Q,CORDELIA,FALSE,FALSE,FALSE,850000,Active,sht,Sheet,1220 x 2440 mm,Abstract,Pattern,0.8mm
EK 4749Q - EDL HPL 4'x8' | CHRISTELLE,EK 4749Q,CHRISTELLE,FALSE,FALSE,FALSE,850000,Active,sht,Sheet,1220 x 2440 mm,Abstract,Pattern,0.8mm
EK 4778Q - EDL HPL 4'x8' | CHARUSHILA,EK 4778Q,CHARUSHILA,FALSE,FALSE,FALSE,850000,Active,sht,Sheet,1220 x 2440 mm,Abstract,Pattern,0.8mm
ELB 8000DL - EDL HPL 4'x8' | LATIGO,ELB 8000DL,LATIGO,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,1220 x 2440 mm,Leather,Pattern,0.8mm
ELB 8001DL - EDL HPL 4'x8' | BLACK LATIGO,ELB 8001DL,BLACK LATIGO,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,1220 x 2440 mm,Leather,Pattern,0.8mm
ELB 8101LM - EDL HPL 4'x8' | KIESEL,ELB 8101LM,KIESEL,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,1220 x 2440 mm,Leather,Pattern,0.8mm
ELB 8400LM - EDL HPL 4'x8' | PESARO,ELB 8400LM,PESARO,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,1220 x 2440 mm,Leather,Pattern,0.8mm
ELB 8404LM - EDL HPL 4'x8' | ECHSE,ELB 8404LM,ECHSE,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,1220 x 2440 mm,Leather,Pattern,0.8mm
ELC 1132LM - EDL HPL 4'x8' | NOBLE LUX,ELC 1132LM,NOBLE LUX,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,1220 x 2440 mm,Leather,Pattern,0.8mm
ELC 1133LM - EDL HPL 4'x8' | NOBLE MOCHA,ELC 1133LM,NOBLE MOCHA,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,1220 x 2440 mm,Leather,Pattern,0.8mm
ELC 9446DL - EDL HPL 4'x8' | CARDOBA,ELC 9446DL,CARDOBA,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,1220 x 2440 mm,Leather,Pattern,0.8mm
ELC 9447DL - EDL HPL 4'x8' | PERSE,ELC 9447DL,PERSE,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,1220 x 2440 mm,Leather,Pattern,0.8mm
ELC 9448DL - EDL HPL 4'x8' | NAPPA,ELC 9448DL,NAPPA,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,1220 x 2440 mm,Leather,Pattern,0.8mm
ELC 9449DL - EDL HPL 4'x8' | VACHETTA,ELC 9449DL,VACHETTA,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,1220 x 2440 mm,Leather,Pattern,0.8mm
ELS 8095SM - EDL HPL 4'x8' | SARTORIA CREMOSO,ELS 8095SM,SARTORIA CREMOSO,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Textile,Pattern,0.8mm
ELS 8097SM - EDL HPL 4'x8' | SARTORIA GANACHE,ELS 8097SM,SARTORIA GANACHE,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Textile,Pattern,0.8mm
ELS 8098SM - EDL HPL 4'x8' | SARTORIA,ELS 8098SM,SARTORIA,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Textile,Pattern,0.8mm
ELS 8107D - EDL HPL 4'x8' | TWILL TORCH,ELS 8107D,TWILL TORCH,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Textile,Pattern,0.8mm
ELS 8108D - EDL HPL 4'x8' | TWILL,ELS 8108D,TWILL,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Textile,Pattern,0.8mm
ELS 8109D - EDL HPL 4'x8' | TWILL NOTCH,ELS 8109D,TWILL NOTCH,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Textile,Pattern,0.8mm
ELS 8110D - EDL HPL 4'x8' | CROCHET DAWN,ELS 8110D,CROCHET DAWN,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Textile,Pattern,0.8mm
ELS 8111D - EDL HPL 4'x8' | CROCHET,ELS 8111D,CROCHET,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Textile,Pattern,0.8mm
ELS 8112D - EDL HPL 4'x8' | CROCHET DUSK,ELS 8112D,CROCHET DUSK,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Textile,Pattern,0.8mm
ELS 8117D - EDL HPL 4'x8' | STITCH,ELS 8117D,STITCH,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Textile,Pattern,0.8mm
ELS 8118D - EDL HPL 4'x8' | STITCH TINSEL,ELS 8118D,STITCH TINSEL,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Textile,Pattern,0.8mm
ELS 8119D - EDL HPL 4'x8' | STITCH CLOVE,ELS 8119D,STITCH CLOVE,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Textile,Pattern,0.8mm
ELS 8195R - EDL HPL 4'x8' | GRAY WOOL,ELS 8195R,GRAY WOOL,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Textile,Pattern,0.8mm
ELS 8197R - EDL HPL 4'x8' | CREME WOOL,ELS 8197R,CREME WOOL,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Textile,Pattern,0.8mm
ELS 8199R - EDL HPL 4'x8' | BROWN WOOL,ELS 8199R,BROWN WOOL,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Textile,Pattern,0.8mm
ELS 9277SL - EDL HPL 4'x8' | SMOKY STITCHED LEATHER,ELS 9277SL,SMOKY STITCHED LEATHER,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Leather,Pattern,0.8mm
ELS 9329SL - EDL HPL 4'x8' | GREY STITCHED LEATHER,ELS 9329SL,GREY STITCHED LEATHER,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Leather,Pattern,0.8mm
ELS 9355SL - EDL HPL 4'x8' | COCOA STITCHED LEATHER,ELS 9355SL,COCOA STITCHED LEATHER,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Leather,Pattern,0.8mm
ELS 9379SL - EDL HPL 4'x8' | ASH STITCHED LEATHER,ELS 9379SL,ASH STITCHED LEATHER,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Leather,Pattern,0.8mm
ELS 9380SL - EDL HPL 4'x8' | BLACK CAMBRIC,ELS 9380SL,BLACK CAMBRIC,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Textile,Pattern,0.8mm
ELS 9381SL - EDL HPL 4'x8' | BEIGE CAMBRIC,ELS 9381SL,BEIGE CAMBRIC,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Textile,Pattern,0.8mm
ELS 9388C - EDL HPL 4'x8' | HESSIAN LIGHT,ELS 9388C,HESSIAN LIGHT,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Textile,Pattern,0.8mm
ELS 9389C - EDL HPL 4'x8' | HESSIAN DARK,ELS 9389C,HESSIAN DARK,FALSE,FALSE,FALSE,730000,Active,sht,Sheet,1220 x 2440 mm,Textile,Pattern,0.8mm
EMB 2718 - EDL HPL 4'x8' | GOLD BRUSH,EMB 2718,GOLD BRUSH,FALSE,FALSE,FALSE,2000000,Active,sht,Sheet,1220 x 2440 mm,Metal,Metal,0.8mm
EMB 2719 - EDL HPL 4'x8' | BRONZE BRUSH,EMB 2719,BRONZE BRUSH,FALSE,FALSE,FALSE,2000000,Active,sht,Sheet,1220 x 2440 mm,Metal,Metal,0.8mm
EME 2766 - EDL HPL 4'x8' | ALU MIRROR,EME 2766,ALU MIRROR,FALSE,FALSE,FALSE,3500000,Active,sht,Sheet,1220 x 2440 mm,Metal,Metal,1.0mm
EMM 2723 - EDL HPL 4'x8' | DARK SILVER BRUSH,EMM 2723,DARK SILVER BRUSH,FALSE,FALSE,FALSE,2000000,Active,sht,Sheet,1220 x 2440 mm,Metal,Metal,0.8mm
EMM 2740 - EDL HPL 4'x8' | SILVER MATT,EMM 2740,SILVER MATT,FALSE,FALSE,FALSE,2000000,Active,sht,Sheet,1220 x 2440 mm,Metal,Metal,0.8mm
EMS 2722 - EDL HPL 4'x8' | SILVER BRUSH,EMS 2722,SILVER BRUSH,FALSE,FALSE,FALSE,1300000,Active,sht,Sheet,1220 x 2440 mm,Metal,Metal,0.8mm
EMT 2700 - EDL HPL 4'x8' | COPPER BRUSH,EMT 2700,COPPER BRUSH,FALSE,FALSE,FALSE,2000000,Active,sht,Sheet,1220 x 2440 mm,Metal,Metal,0.8mm
EMT 2738 - EDL HPL 4'x8' | CHAMPAGNE BRUSH,EMT 2738,CHAMPAGNE BRUSH,FALSE,FALSE,FALSE,2000000,Active,sht,Sheet,1220 x 2440 mm,Metal,Metal,0.8mm
ENS 2174V - EDL HPL 4'x8' | CALM GREY,ENS 2174V,CALM GREY,TRUE,FALSE,FALSE,810000,Active,sht,Sheet,1220 x 2440 mm,Nuance,Solid,0.8mm
ENS 2358V - EDL HPL 4'x8' | RASPBERRY FIELDS,ENS 2358V,RASPBERRY FIELDS,TRUE,FALSE,FALSE,810000,Active,sht,Sheet,1220 x 2440 mm,Nuance,Solid,0.8mm
ENS 2365V - EDL HPL 4'x8' | AMBER SUNSET,ENS 2365V,AMBER SUNSET,TRUE,FALSE,FALSE,810000,Active,sht,Sheet,1220 x 2440 mm,Nuance,Solid,0.8mm
ENS 2380V - EDL HPL 4'x8' | DRIFTING HAZE,ENS 2380V,DRIFTING HAZE,TRUE,FALSE,FALSE,810000,Active,sht,Sheet,1220 x 2440 mm,Nuance,Solid,0.8mm
ENS 2387V - EDL HPL 4'x8' | TRANQUIL TIDE,ENS 2387V,TRANQUIL TIDE,TRUE,FALSE,FALSE,810000,Active,sht,Sheet,1220 x 2440 mm,Nuance,Solid,0.8mm
ENS 2760V - EDL HPL 4'x8' | SERENE MEADOW,ENS 2760V,SERENE MEADOW,TRUE,FALSE,FALSE,810000,Active,sht,Sheet,1220 x 2440 mm,Nuance,Solid,0.8mm
ENS 2832V - EDL HPL 4'x8' | PEARL HORIZON,ENS 2832V,PEARL HORIZON,TRUE,FALSE,FALSE,810000,Active,sht,Sheet,1220 x 2440 mm,Nuance,Solid,0.8mm
ENS 2838V - EDL HPL 4'x8' | SOOTHING STORM,ENS 2838V,SOOTHING STORM,TRUE,FALSE,FALSE,810000,Active,sht,Sheet,1220 x 2440 mm,Nuance,Solid,0.8mm
EO 1203HG - EDL HPL 4'x8' | WHITE PEARL BIRDEYE,EO 1203HG,WHITE PEARL BIRDEYE,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,1220 x 2440 mm,Abstract,Pattern,1.0mm
EO 1205HG - EDL HPL 4'x8' | BLACK PEARL BIRDEYE,EO 1205HG,BLACK PEARL BIRDEYE,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,1220 x 2440 mm,Abstract,Pattern,1.0mm
EP 02557D 23*1 - EDL HPL 4'x8' | EW 02557D 23 x 1 MM,EP 02557D 23*1,EW 02557D 23 x 1 MM,FALSE,FALSE,FALSE,20000,Active,sht,Sheet,1220 x 2440 mm,Abstract,Pattern,1.0mm
EP 02557D 45*1 - EDL HPL 4'x8' | EW 02557D 45 x 1 MM,EP 02557D 45*1,EW 02557D 45 x 1 MM,FALSE,FALSE,FALSE,35000,Active,sht,Sheet,1220 x 2440 mm,Abstract,Pattern,1.0mm
ERS 1704HG - EDL HPL 4'x8' | TAURUS,ERS 1704HG,TAURUS,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,1220 x 2440 mm,Abstract,Pattern,1.0mm
ERS 1705HG - EDL HPL 4'x8' | VIRGO,ERS 1705HG,VIRGO,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,1220 x 2440 mm,Abstract,Pattern,1.0mm
ERS 1706HG - EDL HPL 4'x8' | CAPRICORNUS,ERS 1706HG,CAPRICORNUS,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,1220 x 2440 mm,Abstract,Pattern,1.0mm
ERS 1723G - EDL HPL 4'x8' | PEARL REFLEX,ERS 1723G,PEARL REFLEX,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,1220 x 2440 mm,Abstract,Pattern,1.0mm
ERS 1787HG - EDL HPL 4'x8' | AQUARIUS,ERS 1787HG,AQUARIUS,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,1220 x 2440 mm,Abstract,Pattern,1.0mm
ERS 1788G - EDL HPL 4'x8' | WHITE FUNK,ERS 1788G,WHITE FUNK,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,1220 x 2440 mm,Abstract,Pattern,1.0mm
ERS 1794HG - EDL HPL 4'x8' | GEMINI,ERS 1794HG,GEMINI,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,1220 x 2440 mm,Abstract,Pattern,1.0mm
ERS 1795HG - EDL HPL 4'x8' | PISCES,ERS 1795HG,PISCES,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,1220 x 2440 mm,Abstract,Pattern,1.0mm
ERS 2810G - EDL HPL 4'x8' | PEARL BIANCO,ERS 2810G,PEARL BIANCO,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ERS 4005G - EDL HPL 4'x8' | FUNKY BLACK,ERS 4005G,FUNKY BLACK,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 5020T - EDL HPL 4'x8' | FRUIT GREEN,ESF 5020T,FRUIT GREEN,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 5040T - EDL HPL 4'x8' | DARK GRAPHITE,ESF 5040T,DARK GRAPHITE,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 5100T - EDL HPL 4'x8' | PEARL WHITE,ESF 5100T,PEARL WHITE,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 5110T - EDL HPL 4'x8' | CHESTNUT,ESF 5110T,CHESTNUT,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 5140T - EDL HPL 4'x8' | EVENING HAZE,ESF 5140T,EVENING HAZE,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 5156T - EDL HPL 4'x8' | FUDGE,ESF 5156T,FUDGE,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 5180T - EDL HPL 4'x8' | MOCHA,ESF 5180T,MOCHA,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 5250T - EDL HPL 4'x8' | MACCHIATO,ESF 5250T,MACCHIATO,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 5560T - EDL HPL 4'x8' | MARINA,ESF 5560T,MARINA,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 5650T - EDL HPL 4'x8' | WARM BLUSH,ESF 5650T,WARM BLUSH,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 5720T - EDL HPL 4'x8' | CANARY,ESF 5720T,CANARY,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 5730T - EDL HPL 4'x8' | RIVERSIDE BLUE,ESF 5730T,RIVERSIDE BLUE,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 5810T - EDL HPL 4'x8' | SUNSILK,ESF 5810T,SUNSILK,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 5840T - EDL HPL 4'x8' | SOFT GREY,ESF 5840T,SOFT GREY,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 5890T - EDL HPL 4'x8' | STORM GREY,ESF 5890T,STORM GREY,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
